Date,Service,Resource,Duration,Status Code,Complete Trace,Type,Version,grpc.status.metadata.providedFields,Maven user id,payload_size,url,@url,URL,Git Repository URL
"2023-12-04T02:02:04.233Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""1130.18ms""","""200""","true","""web""","""1a580f054e45f37282c0a05e8f61f1f2e54efad9""",,"901943",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-04+02:02:02&end_at=2023-12-04+23:59:59""",
"2023-12-04T02:01:35.825Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""530.48ms""","""200""","true","""web""","""1a580f054e45f37282c0a05e8f61f1f2e54efad9""",,"901934",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=342490,56,827894,827895,839262&start_at=2023-12-04+02:01:35&end_at=2023-12-04+23:59:59""",
"2023-12-04T02:00:57.462Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""856.4ms""","""200""","true","""web""","""1a580f054e45f37282c0a05e8f61f1f2e54efad9""",,"901919",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,56,827894,827895,839262&start_at=2023-12-04+02:00:56&end_at=2023-12-04+23:59:59""",
"2023-12-04T01:54:45.954Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""2.3s""","""200""","true","""web""","""1a580f054e45f37282c0a05e8f61f1f2e54efad9""",,"901818",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-04+01:54:43&end_at=2023-12-04+23:59:59""",
"2023-12-04T01:54:45.954Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""2.3s""","""200""","true","""web""","""1a580f054e45f37282c0a05e8f61f1f2e54efad9""",,"901818",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-04+01:54:43&end_at=2023-12-04+23:59:59""",
"2023-12-04T01:54:45.954Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""2.3s""","""200""","true","""web""","""1a580f054e45f37282c0a05e8f61f1f2e54efad9""",,"901818",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-04+01:54:43&end_at=2023-12-04+23:59:59""",
"2023-12-03T19:02:13.872Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""833.51ms""","""200""","true","""web""","""2861f68947f3477817e04b616526cdc75d208e48""",,"901664",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=342490,56,827894,827895,839262&start_at=2023-12-03+19:02:12&end_at=2023-12-03+23:59:59""",
"2023-12-03T19:01:02.886Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""410.49ms""","""200""","true","""web""","""2861f68947f3477817e04b616526cdc75d208e48""",,"901655",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+19:01:02&end_at=2023-12-03+23:59:59""",
"2023-12-03T19:00:33.823Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""407.71ms""","""200""","true","""web""","""2861f68947f3477817e04b616526cdc75d208e48""",,"901650",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,56,827894,827895,839262&start_at=2023-12-03+19:00:33&end_at=2023-12-03+23:59:59""",
"2023-12-03T18:56:16.590Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""767.01ms""","""200""","true","""web""","""2861f68947f3477817e04b616526cdc75d208e48""",,"901600",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+18:56:15&end_at=2023-12-03+23:59:59""",
"2023-12-03T08:11:32.793Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""408.01ms""","""200""","true","""web""","""320535ab68f11e4e7e070f95b889abb1285dba4c""",,"901269",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+08:11:32&end_at=2023-12-03+23:59:59""",
"2023-12-03T05:24:50.900Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""657.72ms""","""200""","true","""web""","""0cb33f90ba6eeed370908d712d66db9c77added2""",,"900977",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,56,827894,827895,839262&start_at=2023-12-03+05:24:50&end_at=2023-12-03+23:59:59""",
"2023-12-03T05:21:48.818Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""501.28ms""","""200""","true","""web""","""0cb33f90ba6eeed370908d712d66db9c77added2""",,"900948",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+05:21:48&end_at=2023-12-03+23:59:59""",
"2023-12-03T05:08:09.269Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""3.05s""","""200""","true","""web""","""0cb33f90ba6eeed370908d712d66db9c77added2""",,"900720",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+05:08:05&end_at=2023-12-03+23:59:59""",
"2023-12-03T04:37:04.808Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""808.02ms""","""200""","true","""web""","""3ba7eee7af66d9a721ad45b816efa3a2f5755e78""",,"900696",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+04:37:03&end_at=2023-12-03+23:59:59""",
"2023-12-03T04:36:49.764Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""402.02ms""","""200""","true","""web""","""3ba7eee7af66d9a721ad45b816efa3a2f5755e78""",,"900694",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=342490,56,827894,827895,839262&start_at=2023-12-03+04:36:49&end_at=2023-12-03+23:59:59""",
"2023-12-03T04:34:38.898Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""948.61ms""","""200""","true","""web""","""3ba7eee7af66d9a721ad45b816efa3a2f5755e78""",,"900664",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,56,827894,827895,839262&start_at=2023-12-03+04:34:37&end_at=2023-12-03+23:59:59""",
"2023-12-03T04:23:34.329Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""4.25s""","""200""","true","""web""","""3ba7eee7af66d9a721ad45b816efa3a2f5755e78""",,"900452",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+04:23:29&end_at=2023-12-03+23:59:59""",
"2023-12-03T04:22:13.785Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""609.81ms""","""200""","true","""web""","""3ba7eee7af66d9a721ad45b816efa3a2f5755e78""",,"900431",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+04:22:12&end_at=2023-12-03+23:59:59""",
"2023-12-03T03:46:22.670Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""739.45ms""","""200""","true","""web""","""6638094dd7e97f6ba4ca06429eac04b4f615a02c""",,"900357",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,56,827894,827895,839262&start_at=2023-12-03+03:46:21&end_at=2023-12-03+23:59:59""",
"2023-12-03T03:46:20.315Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""1031.62ms""","""200""","true","""web""","""6638094dd7e97f6ba4ca06429eac04b4f615a02c""",,"900355",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+03:46:19&end_at=2023-12-03+23:59:59""",
"2023-12-03T03:46:09.061Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""748.42ms""","""200""","true","""web""","""6638094dd7e97f6ba4ca06429eac04b4f615a02c""",,"900353",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=342490,56,827894,827895,839262&start_at=2023-12-03+03:46:08&end_at=2023-12-03+23:59:59""",
"2023-12-03T03:45:39.810Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""853.22ms""","""200""","true","""web""","""6638094dd7e97f6ba4ca06429eac04b4f615a02c""",,"900346",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,56,827894,827895,839262&start_at=2023-12-03+03:45:38&end_at=2023-12-03+23:59:59""",
"2023-12-03T03:45:29.121Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""613.15ms""","""200""","true","""web""","""6638094dd7e97f6ba4ca06429eac04b4f615a02c""",,"900343",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+03:45:28&end_at=2023-12-03+23:59:59""",
"2023-12-03T03:45:05.872Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""465.55ms""","""200""","true","""web""","""6638094dd7e97f6ba4ca06429eac04b4f615a02c""",,"900335",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=342490,56,827894,827895,839262&start_at=2023-12-03+03:45:05&end_at=2023-12-03+23:59:59""",
"2023-12-03T03:27:38.152Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""1950.34ms""","""200""","true","""web""","""6638094dd7e97f6ba4ca06429eac04b4f615a02c""",,"899951",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+03:27:35&end_at=2023-12-03+23:59:59""",
"2023-12-03T03:25:58.122Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""821.32ms""","""200""","true","""web""","""6638094dd7e97f6ba4ca06429eac04b4f615a02c""",,"899939",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=342490,56,827894,827895,839262&start_at=2023-12-03+03:25:57&end_at=2023-12-03+23:59:59""",
"2023-12-03T03:19:28.910Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""488.36ms""","""200""","true","""web""","""dce0de8d3c7c3335f4fdeb0fe3b6bc117bfc8fd6""",,"899898",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+03:19:28&end_at=2023-12-03+23:59:59""",
"2023-12-03T03:03:44.517Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""643.74ms""","""200""","true","""web""","""2ce1b5843684a226e5e804acbd5fd5c0cd004977""",,"899807",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+03:03:43&end_at=2023-12-03+23:59:59""",
"2023-12-03T02:15:55.755Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""526.86ms""","""200""","true","""web""","""2ce1b5843684a226e5e804acbd5fd5c0cd004977""",,"899797",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=342490,56,827894,827895,839262&start_at=2023-12-03+02:15:55&end_at=2023-12-03+23:59:59""",
"2023-12-03T02:15:31.908Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""651.28ms""","""200""","true","""web""","""2ce1b5843684a226e5e804acbd5fd5c0cd004977""",,"899792",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-03+02:15:31&end_at=2023-12-03+23:59:59""",
"2023-12-03T02:12:33.297Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""1121.06ms""","""200""","true","""web""","""2ce1b5843684a226e5e804acbd5fd5c0cd004977""",,"899744",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,56,827894,827895,839262&start_at=2023-12-03+02:12:32&end_at=2023-12-03+23:59:59""",
"2023-12-03T02:12:00.776Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""883.12ms""","""200""","true","""web""","""2ce1b5843684a226e5e804acbd5fd5c0cd004977""",,"899733",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=342490,56,827894,827895,839262&start_at=2023-12-03+02:11:59&end_at=2023-12-03+23:59:59""",
"2023-12-02T23:26:26.930Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""535.49ms""","""200""","true","""web""","""fcae7756429282dbd27a07c9a9e73de4685544d5""",,"899059",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=231709,342490,56,827894,827895,839262&start_at=2023-12-02+23:26:26&end_at=2023-12-02+23:59:59""",
